,source,target,weight
13004,3523,2128,0.2
13005,3062,4638,0.1
13006,5006,1465,0.1
13007,1293,4831,0.1
13008,1054,1742,0.2
13009,844,714,0.3
13010,4520,4277,0.1
13011,1853,506,0.1
13012,1907,2166,0.1
13013,45,1066,0.1
13014,3659,4056,0.1
13015,2831,2953,0.2
13016,0,53,0.1
13017,4200,4434,0.1
13018,1998,4092,0.3
13019,3069,2587,0.5
13020,4240,4108,0.1
13021,1918,26,0.2
13022,1956,1764,0.3
13023,3691,4092,0.1
13024,3961,3946,0.1
13025,375,2185,0.2
13026,16,244,0.1
13027,300,42,0.6
13028,4933,18,1.0
13029,50,26,0.1
13030,406,504,0.2
13031,26,4000,0.1
13032,4491,4482,0.1
13033,5443,4768,0.2
13034,2839,2016,0.1
13035,3648,3956,0.2
13036,4348,2587,0.3
13037,2173,10,0.1
13038,1485,1310,0.5
13039,3150,3625,0.2
13040,4212,2077,0.3
13041,728,806,1.0
13042,2498,2247,0.1
13043,3062,4331,0.1
13044,2254,165,0.1
13045,1310,1275,-0.1
13046,4466,3503,0.1
13047,958,591,0.1
13048,3509,1764,0.1
13049,3046,2077,0.3
13050,168,506,0.1
13051,1369,1293,0.2
13052,6,114,0.2
13053,264,2632,0.1
13054,1344,1628,0.1
13055,3573,3691,0.1
13056,1469,505,0.1
13057,3391,888,0.1
13058,436,147,0.1
13059,3378,1360,0.1
13060,4471,4769,0.1
13061,1797,2074,0.5
13062,3743,4291,0.1
13063,916,937,-1.0
13064,1786,4418,0.1
13065,2839,2971,0.1
13066,3378,5475,-1.0
13067,4769,4471,0.1
13068,551,1344,0.4
13069,4578,4639,-1.0
13070,3503,864,0.1
13071,497,734,0.1
13072,396,619,0.1
13073,1204,2115,0.2
13074,4882,4663,0.2
13075,1832,18,1.0
13076,896,688,0.2
13077,3564,1469,0.2
13078,2125,2581,0.1
13079,2378,26,0.1
13080,2247,2342,0.5
13081,264,688,0.2
13082,3958,4004,-1.0
13083,5843,5355,0.2
13084,3573,4509,0.1
13085,3720,2342,0.1
13086,5046,3573,0.1
13087,1756,3090,0.1
13088,1053,1257,0.1
13089,153,1344,0.3
13090,1234,1326,0.1
13091,1568,2247,0.2
13092,3458,3294,0.1
13093,3405,26,0.3
13094,1344,145,0.2
13095,2128,2545,0.3
13096,2587,41,0.3
13097,268,0,0.3
13098,734,10,0.1
13099,1786,2126,0.2
13100,3391,3688,0.1
13101,4206,5711,0.1
13102,2702,2738,0.1
13103,666,721,0.5
13104,3944,2589,0.1
13105,2618,2616,1.0
13106,1271,1310,0.1
13107,17,84,0.4
13108,137,163,0.1
13109,2839,3105,0.1
13110,3680,1970,1.0
13111,354,517,0.1
13112,155,162,0.1
13113,1271,1314,0.1
13114,3199,3929,0.1
13115,3,867,0.5
13116,593,45,0.1
13117,4698,4921,0.1
13118,2545,4698,0.1
13119,1998,4450,0.3
13120,217,226,0.5
13121,5612,1514,0.1
13122,2884,4672,0.1
13123,425,233,0.1
13124,1765,1469,0.1
13125,791,694,0.3
13126,4155,4242,0.2
13127,2093,2094,0.1
13128,1,610,0.2
13129,3825,5512,0.1
13130,499,0,0.1
13131,5514,216,0.8
13132,623,1334,0.2
13133,321,3573,0.3
13134,4150,3341,0.4
13135,2071,2041,0.1
13136,1764,3838,0.1
13137,4027,4169,0.4
13138,2953,3120,0.3
13139,4471,4950,0.1
13140,4972,4974,-0.1
13141,1764,4933,0.1
13142,2080,2070,1.0
13143,3759,3743,0.1
13144,2592,3221,0.1
13145,3848,3759,0.5
13146,3749,3439,0.1
13147,3261,4582,-1.0
13148,1853,1542,0.1
13149,3631,2338,0.1
13150,947,941,0.1
13151,4697,4230,0.2
13152,4033,26,0.1
13153,26,5492,0.1
13154,3150,1697,0.4
13155,26,49,0.1
13156,1324,1293,0.1
13157,4741,176,0.2
13158,1629,2229,0.1
13159,3062,3653,0.1
13160,2077,4598,-1.0
13161,1700,1668,0.1
13162,864,1698,0.1
13163,3294,977,0.1
13164,5512,5614,0.1
13165,3831,2839,0.2
13166,659,2677,0.1
13167,3378,5678,-0.1
13168,613,609,0.1
13169,2614,2601,0.8
13170,476,1,0.1
13171,4317,4230,0.1
13172,1876,26,0.1
13173,647,84,0.1
13174,545,987,0.1
13175,3819,69,0.1
13176,2110,2137,0.1
13177,3275,5355,0.1
13178,177,255,0.1
13179,228,161,0.2
13180,1730,1708,0.2
13181,2819,812,-0.1
13182,1853,4922,0.1
13183,3819,4056,0.1
13184,1513,1647,0.1
13185,2433,2625,0.1
13186,2017,3518,0.3
13187,1983,1786,0.2
13188,1368,1335,0.2
13189,5846,5845,0.1
13190,1760,1629,0.1
13191,5481,2974,0.1
13192,1640,1700,0.1
13193,1354,1496,0.1
13194,26,5441,0.1
13195,1522,1613,0.1
13196,2570,4235,0.2
13197,2205,1981,0.3
13198,45,511,0.1
13199,21,288,0.1
13200,2247,4293,-0.5
13201,4372,4654,-1.0
13202,2979,3523,0.2
13203,4375,3503,0.1
13204,2802,1907,0.1
13205,1549,1866,0.1
13206,3655,3590,0.1
13207,4206,4431,0.5
13208,4933,4168,-0.1
13209,3523,487,0.1
13210,931,946,0.4
13211,517,979,0.3
13212,1969,2349,0.1
13213,1685,2125,0.3
13214,514,462,0.2
13215,1618,1240,0.1
13216,113,115,0.1
13217,216,483,0.2
13218,3773,3774,0.5
13219,1176,4072,0.3
13220,3580,1742,0.1
13221,510,412,0.1
13222,2884,3093,0.4
13223,1166,791,0.1
13224,1512,1732,0.1
13225,497,1532,0.1
13226,2146,1902,0.6
13227,3372,2803,0.1
13228,864,3536,0.1
13229,864,98,0.1
13230,3857,4387,0.1
13231,3646,4431,-0.1
13232,1981,3294,0.7
13233,2338,5477,-1.0
13234,680,45,1.0
13235,3646,1310,0.5
13236,1981,2721,-1.0
13237,864,1984,0.1
13238,2838,3025,0.3
13239,2264,2327,1.0
13240,977,1866,0.1
13241,4274,3814,0.1
13242,3607,2077,0.1
13243,176,364,0.1
13244,3631,44,-1.0
13245,2020,3499,0.1
13246,10,1310,-1.0
13247,6,136,0.2
13248,340,332,0.1
13249,26,1876,0.1
13250,26,5711,0.4
13251,153,98,0.5
13252,1275,1522,0.5
13253,2675,0,0.1
13254,1261,791,-1.0
13255,5269,5284,-1.0
13256,3,500,0.1
13257,214,6,0.1
13258,4104,3910,0.1
13259,1240,2046,0.1
13260,1998,153,0.1
13261,2310,1814,0.2
13262,867,646,0.5
13263,2535,2669,0.1
13264,4553,4316,0.2
13265,2587,3846,0.3
13266,2020,3638,0.3
13267,1814,1204,0.1
13268,1764,977,0.2
13269,646,921,0.1
13270,1756,1226,0.1
13271,594,125,0.2
13272,41,4206,0.4
13273,3826,3619,0.1
13274,4039,1293,0.1
13275,510,1764,0.1
13276,403,848,0.1
13277,0,272,0.1
13278,2247,2627,-1.0
13279,1981,163,0.2
13280,1310,1998,-0.1
13281,1310,1673,-1.0
13282,3573,4358,0.1
13283,1839,1631,0.2
13284,3573,4248,0.3
13285,3294,3398,-1.0
13286,233,45,0.1
13287,5692,3631,0.1
13288,1465,2587,0.1
13289,1211,428,0.1
13290,4010,947,0.1
13291,2154,3751,0.1
13292,2968,1907,0.1
13293,2587,3743,0.2
13294,544,3897,1.0
13295,2125,2196,0.1
13296,3148,3838,0.1
13297,217,185,0.5
13298,764,593,0.1
13299,2886,2062,0.2
13300,5261,2778,0.1
13301,3572,2247,0.1
13302,4700,26,0.1
13303,1521,4596,-1.0
13304,4604,864,0.3
13305,1226,3826,0.1
13306,2020,2204,0.4
13307,1892,4466,0.1
13308,4196,4039,0.5
13309,375,1176,0.3
13310,1875,2016,0.1
13311,3177,3154,1.0
13312,108,4092,0.1
13313,1002,313,0.2
13314,1981,2201,0.2
13315,64,73,0.9
13316,98,2110,-0.1
13317,3590,3655,0.1
13318,2128,1203,0.1
13319,1998,3523,0.2
13320,4619,4338,0.1
13321,4051,240,0.1
13322,3742,26,0.2
13323,4585,864,-1.0
13324,4092,5379,-0.8
13325,2692,1571,0.1
13326,1486,2423,0.1
13327,1230,3032,0.2
13328,3728,5859,0.3
13329,977,1396,0.4
13330,3710,3668,-1.0
13331,2055,1012,0.3
13332,2744,3473,0.1
13333,1998,2077,0.1
13334,2157,1540,0.1
13335,2801,2827,0.1
13336,666,573,0.1
13337,4144,3659,0.1
13338,2264,2333,0.1
13339,4092,2127,0.1
13340,1293,4116,0.1
13341,302,353,0.1
13342,1344,441,0.1
13343,449,147,0.1
13344,1212,789,0.3
13345,4833,2834,0.1
13346,1685,4038,0.1
13347,1631,1522,0.3
13348,3638,1853,0.1
13349,269,841,0.2
13350,4833,5549,0.1
13351,2790,3250,0.1
13352,3725,139,0.1
13353,230,593,0.1
13354,1844,1765,0.1
13355,2452,2218,0.1
13356,29,32,0.1
13357,422,1157,0.1
13358,507,440,0.2
13359,4206,313,0.1
13360,866,934,0.1
13361,103,3759,0.2
13362,3926,3904,0.1
13363,3751,3738,0.1
13364,2247,2025,0.2
13365,729,730,0.1
13366,1334,740,-0.5
13367,2948,2892,0.1
13368,3593,139,0.2
13369,4135,4154,0.6
13370,2214,2269,0.1
13371,1998,4219,0.5
13372,5355,4559,0.5
13373,1909,1955,-0.2
13374,406,2033,0.2
13375,1564,1519,0.1
13376,428,1310,0.2
13377,2062,2570,0.4
13378,2261,2002,0.1
13379,1907,2800,0.2
13380,538,359,0.1
13381,4182,3183,0.1
13382,2677,2672,0.1
13383,506,2147,0.1
13384,75,3573,0.3
13385,5521,5556,0.5
13386,5135,5202,0.1
13387,1725,2005,0.2
13388,323,2077,0.3
13389,896,510,0.1
13390,4280,313,0.1
13391,4354,1293,0.1
13392,5522,1689,0.1
13393,1121,1245,0.1
13394,3577,3578,0.1
13395,2901,977,0.1
13396,679,106,0.1
13397,2218,2150,0.2
13398,3584,3671,0.1
13399,1644,2022,0.3
13400,5186,864,0.1
13401,2576,2579,1.0
13402,866,480,0.1
13403,2839,217,-0.1
13404,4877,4115,0.1
13405,1647,506,0.1
13406,2077,5089,-1.0
13407,1293,993,0.2
13408,1585,10,0.1
13409,678,556,0.1
13410,535,422,0.3
13411,2380,3819,0.1
13412,264,1853,1.0
13413,3391,26,0.1
13414,1578,1176,0.2
13415,4474,3378,0.1
13416,1521,4591,-1.0
13417,1764,2204,0.3
13418,4684,2545,0.2
13419,3294,3372,0.3
13420,2974,4746,0.1
13421,4801,3100,0.1
13422,2745,1981,0.2
13423,882,936,0.1
13424,5319,5603,0.1
13425,3593,3743,0.1
13426,138,122,0.1
13427,1185,987,0.1
13428,2884,499,0.2
13429,1690,453,0.1
13430,3646,5356,0.1
13431,1764,3258,0.4
13432,2587,2247,0.3
13433,1764,4576,-1.0
13434,26,347,0.1
13435,1051,1052,0.1
13436,3248,2273,0.1
13437,4426,4027,0.1
13438,636,644,0.1
13439,3053,4124,0.1
13440,791,613,0.3
13441,5526,4768,0.2
13442,1764,2602,0.1
13443,1647,1764,0.1
13444,1725,1276,0.2
13445,1764,1594,0.3
13446,2128,2439,0.1
13447,1354,409,0.1
13448,4698,3356,0.5
13449,797,901,0.1
13450,4484,18,1.0
13451,4039,4833,0.1
13452,1981,3223,0.2
13453,0,551,0.3
13454,2247,2916,0.1
13455,2587,1685,0.5
13456,2720,1610,-0.5
13457,2580,4663,0.1
13458,3093,2077,0.5
13459,2338,1981,-0.1
13460,4911,4903,0.1
13461,3570,3396,0.1
13462,1459,2424,0.1
13463,2834,2660,0.4
13464,4555,4171,0.1
13465,165,2447,-0.2
13466,1853,2248,0.1
13467,1685,4427,0.1
13468,2276,3164,0.1
13469,4611,3819,-1.0
13470,2707,1981,0.5
13471,2537,2486,0.1
13472,2587,4518,0.1
13473,4115,5510,0.1
13474,1521,4578,-1.0
13475,1844,1853,0.1
13476,10,2534,0.2
13477,3800,4518,0.2
13478,3713,4577,-1.0
13479,1585,623,0.1
13480,452,10,0.1
13481,500,2778,0.1
13482,864,3958,-1.0
13483,10,869,0.1
13484,280,42,0.1
13485,1764,5406,-0.9
13486,606,310,0.1
13487,4293,4092,0.4
13488,69,2016,0.1
13489,864,2587,0.1
13490,242,3,0.2
13491,734,1121,0.1
13492,3306,3294,-1.0
13493,40,26,0.2
13494,864,1668,0.3
13495,6,40,0.3
13496,1032,692,0.3
13497,2218,2254,0.2
13498,3573,4933,0.1
13499,4314,4366,0.1
13500,3659,3747,0.1
13501,3172,2587,0.1
13502,4741,3826,0.1
13503,2587,3748,0.1
13504,3903,4092,0.6
13505,0,402,0.1
13506,2580,18,0.1
13507,2749,1706,0.1
13508,3167,3164,0.5
13509,684,683,0.2
13510,3062,3883,0.1
13511,2587,3070,0.2
13512,4481,5451,0.2
13513,1541,2209,0.1
13514,3062,4688,0.1
13515,1866,1733,0.1
13516,2720,1981,0.1
13517,2328,2204,0.3
13518,5411,2765,0.1
13519,3814,4296,0.1
13520,4829,3032,0.2
13521,3932,3659,0.1
13522,1981,323,0.3
13523,3328,1907,0.5
13524,714,798,0.2
13525,45,1053,1.0
13526,3822,2839,0.1
13527,3610,3593,0.1
13528,95,52,0.3
13529,5379,5394,-1.0
13530,4279,1685,0.1
13531,2328,4663,0.1
13532,1310,201,0.1
13533,1610,1685,0.2
13534,1293,1341,-1.0
13535,428,1372,0.2
13536,98,2626,-1.0
13537,4083,18,-1.0
13538,26,147,0.2
13539,3759,2545,0.1
13540,3956,3648,0.2
13541,5,240,0.1
13542,1584,1444,0.1
13543,691,519,0.2
13544,24,5471,0.2
13545,1344,1993,0.6
13546,3247,1354,0.1
13547,4501,441,1.0
13548,586,1026,0.2
13549,1786,2166,0.2
13550,2338,2269,0.1
13551,977,3402,0.1
13552,2819,1981,0.1
13553,4604,4945,0.1
13554,1354,3166,0.2
13555,1264,26,0.1
13556,10,2782,0.2
13557,202,2702,0.9
13558,529,532,0.1
13559,1827,1834,0.1
13560,1786,4488,0.1
13561,1668,2077,0.3
13562,1998,3841,0.3
13563,1870,3164,0.1
13564,4741,510,0.1
13565,2020,2385,-0.1
13566,2338,1310,0.1
13567,130,95,0.2
13568,791,857,0.3
13569,3819,3848,0.1
13570,1677,1422,0.1
13571,3308,3662,0.2
13572,4193,4194,0.2
13573,2316,1571,0.1
13574,3135,1689,0.2
13575,4559,4413,0.8
13576,3379,1764,0.3
13577,4794,4921,0.1
13578,3062,2845,0.1
13579,176,5000,0.1
13580,499,623,0.1
13581,3659,3845,0.1
13582,2083,3819,0.1
13583,458,6,0.2
13584,3838,4184,0.1
13585,4092,4502,-0.1
13586,3294,2938,0.2
13587,588,183,0.1
13588,4783,4775,0.1
13589,2077,4246,-0.1
13590,3272,3150,0.4
13591,5858,24,0.1
13592,1876,2306,0.1
13593,5158,5352,0.1
13594,1927,1725,0.1
13595,4277,4442,0.1
13596,3294,3150,0.5
13597,2153,1624,0.2
13598,1981,2173,0.1
13599,3503,4395,0.1
13600,2511,2884,0.1
13601,0,313,0.5
13602,1522,1553,0.1
13603,575,637,0.2
13604,1176,1966,0.5
13605,1998,2974,-0.2
13606,5032,5033,0.1
13607,734,497,0.1
13608,864,1747,0.1
13609,26,2340,0.1
13610,1275,977,0.3
13611,45,75,1.0
13612,3577,4083,-1.0
13613,864,2669,0.1
13614,362,606,0.1
13615,2439,1853,0.2
13616,639,694,0.1
13617,1306,30,0.1
13618,506,507,0.1
13619,2218,2805,-1.0
13620,4092,2446,0.5
13621,1951,2020,0.3
13622,2295,1981,0.1
13623,864,145,0.1
13624,2077,2300,0.8
13625,1907,2789,0.3
13626,4471,5109,-1.0
13627,646,815,0.2
13628,4413,4092,0.5
13629,230,864,0.1
13630,943,163,0.2
13631,1689,3371,0.1
13632,6,79,0.1
13633,436,758,0.3
13634,5104,5106,-1.0
13635,2128,2587,0.1
13636,1756,2166,0.1
13637,5506,5502,0.5
13638,4194,323,0.2
13639,2125,2146,0.5
13640,444,486,0.2
13641,1354,1610,0.3
13642,3910,1998,0.3
13643,4275,3958,0.2
13644,5269,5390,-1.0
13645,1360,2338,0.2
13646,3391,2587,0.2
13647,1585,1764,0.3
13648,1981,3523,0.1
13649,1764,1884,0.2
13650,529,1128,0.2
13651,3114,2247,0.1
13652,4219,3356,0.1
13653,4427,3910,0.3
13654,4564,4427,0.1
13655,2279,2342,0.3
13656,3052,2130,0.1
13657,3275,2938,0.1
13658,4617,4545,-1.0
13659,27,16,0.2
13660,98,148,0.1
13661,13,20,0.1
13662,2580,2809,0.3
13663,26,4215,0.1
13664,452,1261,0.1
13665,2790,1981,0.1
13666,4115,2939,0.2
13667,1176,3514,0.3
13668,1697,105,0.8
13669,5804,1354,0.1
13670,3523,3316,0.1
13671,5797,35,0.1
13672,516,480,0.1
13673,10,821,0.1
13674,1854,1853,0.1
13675,1786,2062,0.3
13676,406,1764,0.2
13677,4592,1521,-1.0
13678,1354,3247,0.1
13679,3125,4413,0.1
13680,4555,2884,0.3
13681,3743,4196,0.5
13682,1570,1522,0.1
13683,4108,4426,0.1
13684,2218,3479,-1.0
13685,4115,3759,0.3
13686,551,1907,0.1
13687,2790,2266,0.1
13688,791,779,0.3
13689,5135,5200,0.1
13690,3714,4653,-1.0
13691,2204,2328,0.3
13692,1866,1933,0.1
13693,3154,2587,0.6
13694,972,964,0.3
13695,882,896,0.1
13696,3391,1786,0.1
13697,2295,313,0.2
13698,5149,5153,0.5
13699,3378,3926,0.1
13700,4219,2020,0.1
13701,1571,1144,0.5
13702,2545,4277,0.1
13703,3743,2570,0.2
13704,2077,2885,0.4
13705,1521,1647,0.5
13706,139,1725,0.2
13707,16,6,0.5
13708,2020,2247,0.1
13709,4115,3643,0.3
13710,829,1290,-0.5
13711,3696,5037,0.3
13712,3294,2839,0.2
13713,3994,4024,0.1
13714,56,356,0.1
13715,1668,1700,0.1
13716,3062,3740,0.1
13717,2587,3732,0.1
13718,5049,4206,0.1
13719,1,56,0.2
13720,1444,500,0.1
13721,2876,3958,0.3
13722,2077,176,0.1
13723,1987,145,0.1
13724,44,111,0.1
13725,1066,593,0.1
13726,2778,3091,-1.0
13727,656,495,0.2
13728,159,106,0.2
13729,1998,5823,0.2
13730,589,481,0.1
13731,2764,1981,1.0
13732,575,592,0.1
13733,4829,4559,0.1
13734,24,176,0.1
13735,176,2007,0.2
13736,3705,5428,0.2
13737,26,4022,0.1
13738,864,1998,0.3
13739,2953,3962,0.1
13740,977,44,-1.0
13741,1160,232,0.5
13742,4235,2587,0.1
13743,113,127,0.1
13744,3354,5433,0.1
13745,3589,1764,0.1
13746,3523,3977,0.1
13747,428,993,0.4
13748,4316,4161,0.2
13749,500,691,0.5
13750,1893,1764,0.1
13751,500,0,1.0
13752,1765,1500,0.1
13753,492,455,0.1
13754,5512,4845,0.1
13755,4515,4552,0.1
13756,4704,2545,0.2
13757,736,1902,0.5
13758,1853,1486,0.1
13759,864,4083,0.1
13760,637,306,0.1
13761,3702,2587,0.3
13762,4305,2587,0.2
13763,4275,4115,0.1
13764,3584,1756,0.1
13765,1698,1875,0.1
13766,230,1002,0.2
13767,2020,2585,-0.3
13768,4444,5748,-1.0
13769,86,13,0.1
13770,3751,4413,0.3
13771,2949,3819,0.2
13772,1176,2233,0.1
13773,216,163,0.6
13774,3659,1709,0.1
13775,452,1998,0.2
13776,1993,319,0.1
13777,1708,1276,0.1
13778,1354,2076,0.4
13779,5031,4466,0.1
13780,321,2163,-0.5
13781,4418,1786,0.1
13782,4741,2587,0.4
13783,4505,4535,0.1
13784,2214,2669,0.1
13785,4346,4347,0.1
13786,1595,26,0.2
13787,555,344,0.1
13788,977,3156,0.1
13789,1324,0,1.0
13790,1344,1430,0.1
13791,1226,594,0.1
13792,3800,4299,0.1
13793,1065,1051,0.1
13794,1907,3003,0.1
13795,2587,3805,0.1
13796,2347,2062,0.1
13797,5512,3819,0.2
13798,145,1737,-0.1
13799,1901,2778,0.2
13800,2592,4689,0.1
13801,3751,4296,0.1
13802,4330,977,0.1
13803,4268,4307,1.0
13804,387,75,0.1
13805,116,6,0.5
13806,5433,3354,0.2
13807,1907,2857,0.1
13808,1711,10,0.1
13809,3311,3150,0.4
13810,26,1571,0.1
13811,2041,1276,0.2
13812,519,691,0.1
13813,1762,1698,0.1
13814,4083,3845,0.1
13815,2214,2545,0.2
13816,2077,5076,-1.0
13817,1393,428,0.2
13818,1725,1836,0.2
13819,1541,2077,0.3
13820,229,182,0.1
13821,2587,3470,0.1
13822,1444,269,0.2
13823,0,81,0.1
13824,2328,3026,0.1
13825,3910,1756,0.1
13826,1921,864,0.3
13827,1278,1121,0.1
13828,302,1053,0.4
13829,4235,864,0.1
13830,1571,3326,0.2
13831,1053,1357,0.1
13832,2587,2557,0.2
13833,5363,4444,0.1
13834,591,978,0.1
13835,977,2077,0.3
13836,4423,4503,0.1
13837,2971,2839,0.1
13838,2077,5092,-1.0
13839,0,29,0.8
13840,4092,5124,-1.0
13841,2062,5508,0.1
13842,575,6,0.1
13843,2247,4473,0.1
13844,3800,5512,0.3
13845,2295,2354,0.2
13846,4742,4521,0.1
13847,1574,1293,0.2
13848,310,610,0.2
13849,750,1053,0.2
13850,3838,4104,0.1
13851,448,45,0.1
13852,5731,5134,0.1
13853,4770,3667,0.2
13854,26,3678,0.1
13855,337,163,0.1
13856,4864,4689,0.1
13857,2819,15,-0.1
13858,4519,3759,1.0
13859,1685,2077,0.3
13860,1333,1354,0.1
13861,2254,4765,0.1
13862,4489,216,-0.1
13863,2126,2117,0.1
13864,4722,4840,0.1
13865,4783,4801,0.1
13866,3819,1643,0.1
13867,4705,3148,0.1
13868,3378,5693,0.1
13869,3356,4431,0.1
13870,120,440,0.1
13871,198,45,0.1
13872,2346,3751,0.2
13873,26,4037,0.1
13874,1800,2337,0.5
13875,2020,176,0.2
13876,4092,2139,0.1
13877,3379,1685,0.2
13878,1166,1238,0.1
13879,4829,5704,1.0
13880,285,188,0.1
13881,0,452,0.1
13882,3573,10,0.1
13883,506,168,0.1
13884,222,168,0.1
13885,4092,96,0.1
13886,2125,2231,0.1
13887,3250,10,0.1
13888,1853,2156,0.2
13889,2077,3570,0.1
13890,1003,10,0.6
13891,98,2624,-1.0
13892,1422,1852,0.3
13893,1611,1522,1.0
13894,4092,3995,-1.0
13895,2762,216,0.1
13896,1406,1121,0.1
13897,5304,3910,0.1
13898,4310,4309,1.0
13899,1011,977,0.1
13900,2778,3156,0.1
13901,2570,1226,0.1
13902,3996,3486,0.1
13903,2397,2354,0.2
13904,1,111,0.1
13905,2672,2683,0.1
13906,1284,1121,0.1
13907,1408,1944,0.1
13908,2947,1907,0.1
13909,1678,26,0.1
13910,2083,3759,0.1
13911,1579,1341,0.1
13912,4443,4583,0.1
13913,4009,2570,0.1
13914,10,2446,-1.0
13915,1310,3366,0.1
13916,5643,5727,0.1
13917,1935,1725,0.1
13918,3724,2432,1.0
13919,1698,1433,0.1
13920,2250,26,0.1
13921,4562,2545,0.1
13922,2955,2338,0.3
13923,1144,1610,0.8
13924,1359,1341,0.1
13925,2435,2587,0.1
13926,1981,2818,0.1
13927,4655,4586,-1.0
13928,444,589,0.2
13929,3497,1644,1.0
13930,3434,26,0.1
13931,3716,4593,-1.0
13932,14,17,0.5
13933,3898,4476,0.2
13934,506,1942,0.1
13935,4592,1769,-1.0
13936,1301,125,0.1
13937,4092,3649,0.3
13938,870,791,1.0
13939,2247,1685,0.1
13940,2287,1764,0.1
13941,203,734,0.1
13942,4123,5819,0.7
13943,392,175,0.1
13944,623,987,0.2
13945,480,444,1.0
13946,4413,4471,0.2
13947,2699,2587,0.2
13948,3378,5467,0.1
13949,3580,1921,0.1
13950,4604,1352,0.1
13951,3955,3963,0.1
13952,4084,4025,0.1
13953,1459,1344,0.1
13954,1629,1760,0.1
13955,5319,5384,0.1
13956,4564,4577,1.0
13957,2062,4604,0.2
13958,1293,1893,0.3
13959,3659,1459,0.2
13960,1064,926,0.2
13961,3691,3662,0.2
13962,5045,4427,0.1
13963,646,3777,0.1
13964,494,461,0.1
13965,3046,26,0.3
13966,1718,1844,0.2
13967,3213,2723,0.1
13968,2464,2492,0.7
13969,2423,506,0.1
13970,1764,323,0.3
13971,4427,4115,0.3
13972,5259,5290,0.2
13973,2537,2543,0.1
13974,26,4677,0.1
13975,1310,4471,0.2
13976,492,113,0.1
13977,0,446,0.1
13978,42,188,0.1
13979,3354,3910,0.1
13980,81,116,0.1
13981,3747,4545,0.1
13982,4092,4323,0.3
13983,864,1396,0.3
13984,2247,5406,-0.5
13985,4559,5215,0.7
13986,412,623,0.1
13987,3438,3439,0.2
13988,2016,30,0.1
13989,5529,2570,0.1
13990,673,365,0.1
13991,2125,206,0.1
13992,176,3751,0.1
13993,1719,2020,-1.0
13994,286,6,0.1
13995,1524,1324,0.1
13996,3468,3470,0.2
13997,1764,2808,0.1
13998,2672,2257,0.1
13999,2077,5355,0.1
14000,4189,4482,0.1
14001,2768,3019,0.8
14002,1967,1444,0.1
14003,1907,2580,0.8
14004,1276,1730,0.2
14005,2778,2984,0.2
14006,5269,5377,-1.0
14007,937,1022,0.2
14008,3453,1532,-0.1
14009,3643,0,0.1
14010,3356,2955,0.1
14011,3800,5413,0.1
14012,2744,2247,0.1
14013,4689,4884,0.1
14014,2077,2223,0.1
14015,3275,4171,0.1
14016,2365,659,0.1
14017,1568,3819,0.3
14018,347,230,0.1
14019,1401,853,0.2
14020,29,105,0.2
14021,864,2127,0.1
14022,3085,3908,0.3
14023,864,84,0.1
14024,1610,3,0.3
14025,6,156,0.1
14026,10,428,0.1
14027,1227,428,0.7
14028,1764,3147,0.1
14029,2087,2125,0.3
14030,1647,132,0.1
14031,1326,188,0.3
14032,2884,3800,0.1
14033,1571,2126,0.2
14034,1685,3759,0.1
14035,3719,4577,-1.0
14036,3760,3751,0.1
14037,5406,5410,0.1
14038,26,2200,0.1
14039,657,585,0.1
14040,5158,5340,0.2
14041,2621,2633,0.3
14042,3838,4288,0.1
14043,4175,3759,0.1
14044,1891,1276,0.2
14045,217,320,0.4
14046,226,1519,0.1
14047,1016,882,0.1
14048,440,853,0.1
14049,26,452,0.3
14050,1276,1420,0.1
14051,4206,3248,0.2
14052,2635,2622,-1.0
14053,3841,5618,-0.5
14054,4471,5108,-1.0
14055,1764,2519,-1.0
14056,1293,4358,0.1
14057,4092,4274,0.5
14058,1240,0,0.1
14059,4170,4893,0.1
14060,313,41,0.2
14061,497,695,0.1
14062,2370,2150,0.1
14063,2760,2204,0.1
14064,2125,1521,0.1
14065,1786,1486,0.2
14066,4559,4833,0.1
14067,2054,1685,0.1
14068,1619,6,0.1
14069,3496,3551,0.3
14070,4973,5478,0.1
14071,896,1950,0.1
14072,98,302,-0.1
14073,3471,1585,0.1
14074,497,10,0.1
14075,1921,2020,0.1
14076,4291,3743,0.1
14077,5319,5317,0.3
14078,387,451,0.1
14079,153,0,0.6
14080,3910,5535,-0.1
14081,3378,3800,0.7
14082,84,647,0.1
14083,5433,5707,0.1
14084,236,183,0.1
14085,2328,3251,0.1
14086,3546,2247,0.2
14087,185,217,0.4
14088,3391,1764,1.0
14089,1793,1668,0.2
14090,2247,2669,0.3
14091,2570,5222,0.1
14092,2210,1341,-1.0
14093,2852,2857,0.1
14094,2587,2347,0.3
14095,2587,3052,0.1
14096,4465,4697,0.1
14097,690,429,0.2
14098,3662,2587,0.2
14099,544,1853,0.1
14100,1998,5416,-0.5
14101,4593,1764,-1.0
14102,3800,5205,0.3
14103,10,1521,0.2
14104,880,1354,0.4
14105,40,0,0.2
14106,1176,1295,0.1
14107,4413,2261,0.1
14108,2884,4514,0.3
14109,401,387,0.2
14110,396,393,0.1
14111,2034,2032,1.0
14112,1764,4206,0.4
14113,1394,1623,1.0
14114,684,1341,0.1
14115,3040,1293,0.2
14116,174,42,0.2
14117,3646,5404,0.1
14118,2062,4115,0.3
14119,1965,1293,0.1
