,source,target,weight
2303,11,1522,0.3
2304,1240,26,0.1
2305,2261,1369,0.1
2306,1541,264,0.3
2307,1884,1804,-0.3
2308,38,93,0.1
2309,1840,4115,0.5
2310,1568,4171,0.1
2311,1012,1280,0.1
2312,5552,5496,0.1
2313,2146,2153,0.2
2314,1827,2268,0.1
2315,467,177,-0.4
2316,365,437,0.1
2317,864,1667,0.1
2318,1647,1293,0.1
2319,726,684,0.1
2320,98,205,0.1
2321,3062,4636,0.1
2322,905,1059,0.2
2323,2814,2587,0.1
2324,5345,2338,0.1
2325,2538,2890,0.1
2326,3778,3470,0.1
2327,1771,1764,0.1
2328,365,673,0.1
2329,1733,1369,0.1
2330,1891,864,0.2
2331,1003,26,0.1
2332,2829,2962,0.2
2333,2077,2221,0.1
2334,1658,862,0.1
2335,1608,1609,0.1
2336,1786,2974,0.2
2337,4521,4338,-0.1
2338,1647,506,0.1
2339,977,3595,0.1
2340,1931,1932,0.1
2341,797,6,0.3
2342,134,111,0.1
2343,19,1939,0.1
2344,3168,977,0.1
2345,4783,4745,0.1
2346,3566,3523,0.2
2347,1993,1576,0.3
2348,44,54,0.2
2349,1571,1739,0.2
2350,2949,3623,0.1
2351,1571,50,0.2
2352,113,127,0.1
2353,1032,452,0.1
2354,696,238,0.1
2355,2077,4578,-1.0
2356,4465,864,0.4
2357,441,4456,-1.0
2358,2247,3851,0.1
2359,4251,3623,0.1
2360,26,5731,0.1
2361,2370,2432,0.5
2362,4235,864,0.1
2363,1240,2093,0.1
2364,2020,1514,0.1
2365,4199,4314,0.1
2366,4092,3164,-1.0
2367,4439,4427,0.1
2368,3920,2587,0.5
2369,428,482,0.3
2370,2292,1276,0.1
2371,4689,4865,0.1
2372,2587,4250,0.3
2373,3759,4392,0.4
2374,2876,1540,0.1
2375,3802,5029,0.1
2376,2580,2717,0.1
2377,2037,1685,0.1
2378,2602,1893,0.3
2379,3623,3593,0.1
2380,2302,864,0.3
2381,4553,3503,0.1
2382,2931,1981,0.2
2383,4245,4312,0.2
2384,2218,2360,-0.3
2385,4004,3573,0.1
2386,26,3130,0.1
2387,5430,3800,0.1
2388,2580,3019,0.2
2389,629,482,0.2
2390,5572,4413,0.1
2391,3908,5544,0.2
2392,2483,2510,0.1
2393,2810,2669,0.1
2394,26,3384,0.1
2395,1293,3738,0.2
2396,3,43,0.2
2397,3565,3443,0.1
2398,2592,4426,0.2
2399,2296,1853,0.2
2400,2357,2362,0.1
2401,26,2122,0.1
2402,313,1519,0.1
2403,614,6,0.1
2404,1815,864,0.1
2405,1310,2765,0.1
2406,21,743,0.1
2407,1302,734,0.1
2408,4792,4938,0.1
2409,1769,4643,-1.0
2410,4949,3802,0.3
2411,2938,4471,0.1
2412,4326,3643,0.1
2413,1764,1647,0.2
2414,3186,1764,0.1
2415,3646,5541,0.2
2416,1907,2674,0.3
2417,1987,897,0.1
2418,5707,4444,0.1
2419,1357,1794,0.2
2420,2020,2516,-1.0
2421,4444,3523,0.2
2422,977,3060,0.1
2423,829,306,0.1
2424,3819,3523,0.2
2425,2248,2289,-0.9
2426,4976,4979,0.3
2427,170,2257,0.1
2428,21,44,0.2
2429,2672,2550,0.4
2430,4903,4912,0.1
2431,4092,4373,0.1
2432,3819,4274,0.2
2433,153,3564,-0.1
2434,4592,864,-1.0
2435,89,10,0.3
2436,282,339,0.1
2437,3910,4427,0.3
2438,4658,3819,-1.0
2439,620,106,0.5
2440,5544,5575,0.1
2441,2543,2020,-0.5
2442,3503,4044,0.1
2443,51,0,0.8
2444,1631,1276,0.1
2445,5801,0,0.3
2446,2214,4153,0.1
2447,3378,3800,0.7
2448,1277,594,0.1
2449,3391,26,0.1
2450,506,3910,0.1
2451,3672,3496,0.6
2452,2119,864,0.1
2453,1328,1341,0.1
2454,1354,1844,0.1
2455,1053,1258,0.1
2456,2632,2077,0.1
2457,1354,2548,-0.5
2458,977,3402,0.1
2459,3139,2587,0.3
2460,4004,4373,0.1
2461,4323,1512,0.1
2462,2328,2433,0.1
2463,2187,2904,0.4
2464,669,1870,0.1
2465,5376,4559,0.1
2466,0,187,0.1
2467,230,21,0.1
2468,2062,4345,0.1
2469,3040,3378,0.1
2470,1419,734,0.1
2471,2181,2193,0.1
2472,3848,4194,-0.1
2473,1566,1541,0.1
2474,3751,4413,0.3
2475,3062,3892,0.1
2476,3250,1248,0.1
2477,1764,4219,0.2
2478,1245,506,0.1
2479,4299,5391,-0.2
2480,1320,1271,0.1
2481,0,4372,0.1
2482,2338,4153,0.1
2483,3743,506,0.1
2484,13,3683,-1.0
2485,2077,4611,-1.0
2486,2387,3186,0.5
2487,1887,864,0.1
2488,3888,1321,0.1
2489,2951,1907,0.7
2490,4882,4663,0.2
2491,4577,1998,-1.0
2492,2919,2669,0.3
2493,3356,1804,0.1
2494,2876,5449,-1.0
2495,2016,4115,0.7
2496,2511,859,0.1
2497,841,551,0.1
2498,1430,1853,0.8
2499,1306,26,0.2
2500,4765,977,0.3
2501,4092,1568,-1.0
2502,3550,3503,0.1
2503,4442,4504,0.1
2504,1853,2156,0.2
2505,240,1053,0.1
2506,2210,2065,0.1
2507,2511,4433,0.1
2508,1764,2610,-1.0
2509,1571,2692,0.1
2510,2942,2587,0.5
2511,3718,4617,-1.0
2512,3751,1293,0.1
2513,127,45,0.1
2514,440,853,0.1
2515,2627,98,-1.0
2516,2247,2626,-1.0
2517,864,3800,0.1
2518,4108,4426,0.1
2519,2007,2146,0.3
2520,2077,3763,-0.1
2521,1981,1465,0.3
2522,30,54,0.1
2523,3379,1873,0.1
2524,176,2287,0.1
2525,321,1310,0.1
2526,3800,5346,0.3
2527,977,3269,0.1
2528,2080,2070,1.0
2529,3062,3858,0.1
2530,1166,1238,0.1
2531,2299,1981,0.1
2532,4444,4206,0.1
2533,3032,1144,0.1
2534,2077,2346,0.2
2535,2559,26,0.1
2536,3122,2196,0.1
2537,2511,864,0.1
2538,4981,26,0.1
2539,2949,2570,0.2
2540,2247,2150,0.1
2541,4210,4235,0.1
2542,98,1521,0.2
2543,1524,1344,0.1
2544,616,529,0.2
2545,2338,2669,-0.1
2546,3322,3191,0.1
2547,26,5374,0.1
2548,3349,3087,0.1
2549,3173,26,0.1
2550,1763,355,0.1
2551,3275,4115,0.5
2552,1981,2979,0.1
2553,1453,1344,0.1
2554,125,594,0.1
2555,123,30,0.1
2556,451,2305,0.5
2557,4115,3733,0.2
2558,2839,3581,0.1
2559,1357,1764,0.1
2560,3543,26,0.1
2561,5,344,0.6
2562,4230,1277,0.1
2563,4027,4017,0.1
2564,3378,3659,0.1
2565,154,6,0.6
2566,729,694,0.2
2567,1521,688,-1.0
2568,4921,4427,0.1
2569,1201,1200,0.1
2570,3638,5314,0.2
2571,1261,506,0.2
2572,243,244,1.0
2573,6,122,0.3
2574,4586,1764,-1.0
2575,3593,3743,0.1
2576,141,127,0.1
2577,2916,1981,0.1
2578,1902,1700,0.1
2579,1607,27,0.1
2580,4768,5639,-0.1
2581,69,78,0.2
2582,73,414,0.1
2583,406,3668,-1.0
2584,2570,1275,0.2
2585,3727,3738,0.1
2586,3573,3160,0.1
2587,4592,4590,0.1
2588,26,2264,0.1
2589,5355,5134,0.2
2590,1321,3668,-1.0
2591,2433,2580,0.1
2592,3372,10,0.1
2593,2567,2566,0.4
2594,483,1315,0.1
2595,2338,2587,0.1
2596,1549,1522,0.2
2597,452,965,0.1
2598,2355,2150,0.2
2599,4521,3579,0.3
2600,4833,5349,0.1
2601,4206,2587,0.1
2602,1276,1334,0.3
2603,4206,4768,-0.1
2604,5474,3800,0.1
2605,3181,18,0.1
2606,3778,18,-0.1
2607,5496,5222,0.1
2608,1764,3302,0.2
2609,3725,646,0.1
2610,2751,264,0.2
2611,4316,4401,0.1
2612,2271,2070,0.2
2613,2206,2094,0.5
2614,2861,2864,0.1
2615,2264,2298,1.0
2616,2342,2587,0.2
2617,223,1178,0.1
2618,3910,1732,0.1
2619,864,4115,0.5
2620,1430,2016,0.1
2621,3523,692,-1.0
2622,3523,2587,1.0
2623,2896,2803,0.1
2624,3062,2065,0.1
2625,1514,2534,0.1
2626,2902,2677,0.1
2627,44,245,0.1
2628,1764,5734,0.2
2629,10,452,0.1
2630,255,551,0.3
2631,323,1293,0.2
2632,1354,499,0.1
2633,2884,4427,1.0
2634,5514,4115,0.1
2635,3496,45,0.2
2636,42,83,0.4
2637,1764,2512,-1.0
2638,3910,3354,0.1
2639,606,610,0.1
2640,4714,4115,0.1
2641,4643,3819,-1.0
2642,3199,4115,0.1
2643,701,230,0.1
2644,3648,3722,0.1
2645,1354,872,0.1
2646,3800,3564,0.1
2647,2182,2166,0.2
2648,2635,2650,-1.0
2649,26,2430,0.1
2650,1519,1447,0.1
2651,240,428,0.1
2652,2884,4656,0.1
2653,1250,1236,1.0
2654,859,2570,0.1
2655,1159,313,0.1
2656,3857,3448,0.1
2657,1524,1670,0.1
2658,1335,1348,0.1
2659,4140,2079,0.4
2660,5218,5276,-1.0
2661,2570,1226,0.1
2662,313,1002,0.1
2663,3743,3154,0.2
2664,5811,4123,0.1
2665,2570,4427,0.1
2666,2359,483,-1.0
2667,422,423,0.2
2668,2953,3668,-1.0
2669,3416,4307,1.0
2670,313,4092,0.9
2671,4434,4092,0.1
2672,5522,4768,0.1
2673,5870,5364,0.1
2674,2881,1718,0.1
2675,2056,1685,0.1
2676,2338,2840,-1.0
2677,163,137,0.1
2678,2721,2128,0.1
2679,163,673,0.1
2680,610,277,0.1
2681,3711,4592,-1.0
2682,4206,4348,0.1
2683,1240,2024,0.1
2684,4578,4341,-1.0
2685,912,934,0.1
2686,3944,4011,0.1
2687,1860,1862,0.1
2688,552,950,0.2
2689,2247,864,0.7
2690,499,3958,0.1
2691,2338,3659,0.2
2692,3910,4068,0.1
2693,2247,4480,0.2
2694,1512,1444,0.1
2695,3995,3464,0.5
2696,4956,4299,0.1
2697,2485,2077,0.1
2698,3783,1887,1.0
2699,2587,1945,0.2
2700,791,761,0.3
2701,637,603,0.1
2702,167,216,0.1
2703,739,701,0.1
2704,149,2587,0.1
2705,2801,1847,0.2
2706,302,2446,-1.0
2707,98,18,-0.1
2708,4977,4975,0.1
2709,1945,1850,0.1
2710,2146,3684,-1.0
2711,111,85,0.1
2712,4604,2088,0.5
2713,4783,4521,0.2
2714,700,10,0.1
2715,5496,4115,0.1
2716,4768,1689,0.1
2717,1628,1354,0.2
2718,453,347,0.1
2719,483,593,0.2
2720,1859,1519,0.1
2721,2077,4556,-1.0
2722,2871,1981,0.1
2723,2365,1764,0.3
2724,4109,1568,0.1
2725,565,587,0.1
2726,603,4741,0.1
2727,977,1113,0.1
2728,1090,760,0.3
2729,544,1853,0.1
2730,3738,4251,0.1
2731,4423,4443,-1.0
2732,1635,1354,0.1
2733,325,1209,0.1
2734,3719,4591,-1.0
2735,1769,4579,-1.0
2736,2338,2218,0.1
2737,864,1861,0.1
2738,506,5863,0.1
2739,269,1706,-0.3
2740,3643,4284,0.2
2741,4316,4559,0.1
2742,553,285,0.1
2743,4346,4347,0.1
2744,5841,1764,0.1
2745,2321,2329,0.1
2746,56,28,0.1
2747,2412,26,0.1
2748,2157,506,0.1
2749,4404,4206,0.2
2750,26,147,0.2
2751,4027,3995,-1.0
2752,3898,4135,0.3
2753,551,564,0.1
2754,2953,3421,0.1
2755,2302,2693,-1.0
2756,1275,3668,-1.0
2757,2077,3252,0.1
2758,2938,3125,0.1
2759,2587,1011,0.1
2760,450,75,0.1
2761,26,3983,0.1
2762,3523,3977,0.1
2763,1014,967,0.1
2764,1293,2214,0.1
2765,2669,2677,0.9
2766,323,1981,-1.0
2767,2338,551,0.1
2768,2117,5532,-1.0
2769,4115,669,0.2
2770,5158,2699,-1.0
2771,864,565,0.1
2772,3838,3848,0.1
2773,10,1369,0.1
2774,26,2444,0.1
2775,313,2884,0.2
2776,120,570,0.1
2777,812,867,0.1
2778,2580,5165,0.1
2779,4596,1764,-1.0
2780,5483,2347,0.1
2781,42,0,0.7
2782,6,180,0.1
2783,1163,6,0.1
2784,594,1342,0.1
2785,3826,4075,0.1
2786,2545,4206,0.3
2787,4299,5460,0.1
2788,4027,1293,-1.0
2789,3530,1465,0.3
2790,3150,1568,0.1
2791,3294,3306,-1.0
2792,269,1326,0.1
2793,499,810,0.1
2794,3379,3638,0.1
2795,3128,2294,-0.1
2796,1293,1512,0.4
2797,2380,2377,0.5
2798,1176,240,0.3
2799,2587,3133,0.1
2800,1756,1315,0.1
2801,4792,3819,0.1
2802,3659,2315,0.1
2803,4498,3819,0.1
2804,163,323,0.3
2805,2132,1160,0.2
2806,163,766,0.2
2807,977,5,0.2
2808,1719,1240,0.1
2809,1310,3564,0.3
2810,2184,2093,0.1
2811,1853,2669,0.2
2812,1594,841,0.1
2813,2077,10,0.1
2814,2770,1907,0.1
2815,841,1842,0.2
2816,1521,1970,-0.1
2817,1306,1333,0.2
2818,470,469,0.1
2819,2113,1875,0.1
2820,3032,3294,0.1
2821,26,5874,0.1
2822,4092,4303,0.2
2823,2672,2534,0.1
2824,1121,1225,0.1
2825,4444,4521,0.1
2826,2182,4230,0.5
2827,66,1277,0.4
2828,2587,3536,0.3
2829,3824,3275,0.1
2830,2433,3767,0.1
2831,216,255,0.1
2832,4216,4441,0.3
2833,2760,1176,0.8
2834,712,495,0.4
2835,3786,3751,0.2
2836,1344,139,0.1
2837,1002,726,0.1
2838,4740,4705,-0.5
2839,3275,45,0.1
2840,111,820,0.2
2841,1547,1522,0.2
2842,5109,5110,1.0
2843,1574,26,0.1
2844,791,865,-1.0
2845,2347,3319,0.1
2846,1998,2884,0.2
2847,441,3683,-1.0
2848,0,153,0.3
2849,4039,3643,0.2
2850,3623,3472,0.1
2851,1624,1341,0.2
2852,1003,1698,0.1
2853,1718,2077,0.1
2854,1814,1760,0.1
2855,1354,1726,0.1
2856,6,45,0.5
2857,5269,3728,0.1
2858,3718,4583,-1.0
2859,1804,5427,0.2
2860,1756,2147,0.1
2861,1321,2110,0.1
2862,159,432,0.2
2863,1685,3759,0.1
2864,1310,5494,-0.1
2865,4206,3523,0.2
2866,2587,4293,0.2
2867,1354,505,0.4
2868,4886,4092,0.1
2869,1876,138,0.1
2870,145,1687,0.2
2871,63,42,0.1
2872,4092,2016,0.2
2873,5,1290,-1.0
2874,3062,3856,0.1
2875,1571,1444,0.1
2876,3638,4871,0.1
2877,2139,1853,0.1
2878,3714,4579,-1.0
2879,1176,2377,0.5
2880,26,1480,0.1
2881,2338,4975,-1.0
2882,4192,4169,0.1
2883,1950,896,0.1
2884,455,569,0.1
2885,106,639,0.1
2886,3413,4423,0.2
2887,2791,2790,0.1
2888,405,141,0.3
2889,666,529,0.1
2890,1698,483,0.1
2891,1786,2166,0.2
2892,864,2139,0.1
2893,1967,1975,0.1
2894,1341,1306,0.1
2895,170,593,0.3
2896,3624,3150,0.2
2897,338,6,0.1
2898,425,233,0.1
2899,10,2001,0.2
2900,3683,3711,-1.0
2901,812,482,0.2
2902,538,359,0.1
2903,5521,1310,0.2
2904,4559,3275,0.5
2905,2587,3178,0.4
2906,98,4083,-0.1
2907,41,0,0.7
2908,1877,10,0.1
2909,623,1012,0.2
2910,694,639,0.1
2911,1,703,0.1
2912,618,594,0.2
2913,841,0,0.5
2914,1521,3135,0.1
2915,3738,3496,0.2
2916,1293,1981,-1.0
2917,1204,1496,0.1
2918,200,167,0.2
2919,1981,3046,0.4
2920,1568,1275,0.1
2921,2751,2815,0.2
2922,2094,2207,0.1
2923,4148,4115,0.3
2924,3573,4248,0.3
2925,1764,1204,0.1
2926,163,2670,0.2
2927,350,97,0.1
2928,2592,4092,1.0
2929,1907,2675,0.1
2930,2723,1981,0.7
2931,26,5180,0.1
2932,2077,2884,0.2
2933,2677,2738,0.1
2934,10,2150,0.5
2935,1708,2150,0.1
2936,841,1012,0.3
2937,1571,4847,0.1
2938,165,147,0.2
2939,1764,1850,0.1
2940,2020,4548,0.1
2941,5144,5146,1.0
2942,441,3668,-1.0
2943,2125,2592,0.1
2944,3324,506,0.1
2945,285,188,0.1
2946,4043,2196,0.1
2947,2338,584,0.1
2948,5173,3728,0.1
2949,2718,3001,0.1
2950,2214,2778,0.2
2951,4617,864,-1.0
2952,738,106,0.7
2953,4430,4633,0.1
2954,864,2235,0.1
2955,2287,4115,0.1
2956,5729,5728,0.1
2957,1459,1668,0.2
2958,2328,4053,0.1
2959,1176,2848,0.1
2960,84,864,0.1
2961,3523,3638,0.1
2962,4741,5203,0.3
2963,4404,4431,0.2
2964,1310,3193,0.2
2965,2592,3825,0.5
2966,4424,4364,0.2
2967,3378,2338,-1.0
2968,1667,1725,-0.1
2969,4206,3456,0.1
2970,1571,1646,0.1
2971,4127,2570,0.1
2972,3308,4206,0.1
2973,1655,1656,0.2
2974,3555,4936,0.2
2975,1764,1756,0.1
2976,3378,272,0.1
2977,264,806,0.1
2978,1853,1719,0.1
2979,3177,3128,0.1
2980,1002,230,0.2
2981,495,407,0.6
2982,13,10,0.2
2983,1360,4604,-0.1
2984,2077,3607,0.2
2985,791,1,0.3
2986,2834,4604,0.1
2987,3724,3659,0.1
2988,896,412,0.1
2989,1769,4589,-1.0
2990,230,791,-1.0
2991,3825,323,0.1
2992,4558,2328,0.1
2993,2169,2002,0.2
2994,173,42,0.4
2995,1874,1981,0.1
2996,1522,1543,0.1
2997,4279,4502,0.1
2998,1133,593,0.1
2999,3837,3970,0.1
3000,917,1024,0.1
3001,4559,3258,0.1
3002,719,794,0.4
3003,1981,3573,0.3
3004,1541,864,0.2
3005,2293,2320,1.0
3006,1483,1293,0.1
3007,2587,4316,0.3
3008,3415,1354,0.1
3009,977,4285,0.1
3010,934,912,0.1
3011,5601,1700,0.1
3012,5134,3378,0.3
3013,3800,5049,-1.0
3014,673,930,0.2
3015,701,592,0.1
3016,1981,3196,0.1
3017,26,1719,0.1
3018,3819,3317,0.1
3019,2930,1853,0.1
3020,2580,2674,0.1
3021,176,3751,0.1
3022,4115,2822,0.1
3023,264,659,0.1
3024,5823,5692,0.2
3025,3733,3573,0.1
3026,142,98,0.1
3027,1200,1189,0.1
3028,1981,2172,0.1
3029,2218,3389,-0.5
3030,41,1875,0.1
3031,1764,3509,0.1
3032,3631,2605,-0.5
3033,4431,4206,0.4
3034,2307,26,0.2
3035,4123,5828,0.3
3036,4115,3378,0.2
3037,1902,2250,0.1
3038,4571,1998,-1.0
3039,2778,2669,-0.1
3040,26,3741,0.1
3041,1272,922,0.1
3042,2790,1981,0.1
3043,1293,269,0.1
3044,4115,3470,0.2
3045,2077,4874,-1.0
3046,1764,2464,-1.0
3047,493,791,0.1
3048,353,368,0.1
3049,2420,2587,0.3
3050,1341,1727,0.1
3051,1610,2876,0.2
3052,2062,4521,0.2
3053,1163,2083,0.5
3054,864,1984,0.1
3055,2587,3437,0.3
3056,73,74,0.1
3057,1401,27,0.2
3058,2500,3898,0.1
3059,1902,3658,0.3
3060,3497,86,0.3
3061,4804,4805,0.2
3062,2472,2025,0.1
3063,26,5807,0.1
3064,4115,2185,0.1
3065,4588,4617,0.1
3066,1541,1902,0.1
3067,1585,2266,0.1
3068,26,4552,0.1
3069,4465,5512,0.1
3070,2587,3070,0.2
3071,1276,1344,0.5
3072,2602,2902,-1.0
3073,176,2016,0.2
3074,4586,4654,0.1
3075,1306,1121,0.1
3076,3453,4027,0.8
3077,1276,1730,0.2
3078,26,2559,0.1
3079,454,432,-1.0
3080,3100,2884,0.1
3081,1794,3668,-1.0
3082,449,729,0.3
3083,2587,2677,0.1
3084,4634,5603,0.1
3085,4469,4092,0.2
3086,5491,5566,0.1
3087,5512,3819,0.2
3088,2433,2423,0.1
3089,4697,4769,0.1
3090,646,2802,0.1
3091,2978,2587,0.1
3092,1293,2128,0.1
3093,2218,1310,-0.2
3094,1839,1610,0.3
3095,1725,0,0.2
3096,4115,4092,0.4
3097,406,4092,0.1
3098,845,791,0.1
3099,2570,3378,0.3
3100,45,276,0.1
3101,398,424,0.1
3102,202,103,0.1
3103,1522,1627,0.1
3104,594,1276,0.1
3105,1012,1227,0.1
3106,977,884,0.1
3107,240,4276,0.1
3108,133,42,0.1
3109,1512,1732,0.1
3110,1853,1644,0.2
3111,1907,2947,0.3
3112,460,4733,1.0
3113,3002,1907,0.3
3114,3913,3768,0.3
3115,637,909,0.2
3116,1685,1853,0.2
3117,98,2885,0.1
3118,4115,4045,0.1
3119,2077,5389,-0.2
3120,26,1749,0.1
3121,791,201,1.0
3122,3240,2077,0.2
3123,2146,2405,0.1
3124,1643,3910,0.2
3125,1876,2347,0.2
3126,851,75,0.1
3127,3942,3496,0.1
3128,1710,1541,0.2
3129,483,673,0.2
3130,3719,4586,-1.0
3131,0,344,0.1
3132,688,26,0.1
3133,2139,2233,0.1
3134,42,21,0.2
3135,734,1496,0.1
3136,2778,2984,0.2
3137,3731,326,0.2
3138,1585,1764,0.3
3139,3802,4027,0.1
3140,977,3129,0.4
3141,230,742,0.1
3142,4314,4366,0.1
3143,4471,5532,-1.0
3144,215,42,0.1
3145,2300,2156,0.1
3146,2433,2352,0.1
3147,269,1981,0.1
3148,1306,98,0.1
3149,993,4230,0.3
3150,3759,3848,0.5
3151,4171,4603,0.1
3152,268,364,0.1
3153,734,803,0.2
3154,2247,2413,0.1
3155,1725,1825,0.1
3156,884,591,0.1
3157,1524,1525,0.2
3158,281,176,0.1
3159,582,783,-1.0
3160,457,103,0.1
3161,1718,2570,0.1
3162,1310,158,0.1
3163,5133,4748,0.1
3164,1647,216,0.1
3165,4983,2953,0.1
3166,1140,937,0.1
3167,2545,1541,0.1
3168,2077,5018,-1.0
3169,964,1004,0.1
3170,4567,4314,0.1
3171,2787,2570,0.1
3172,864,17,0.1
3173,3294,3046,0.1
3174,3912,3936,0.1
3175,1307,1049,0.1
3176,490,478,0.1
3177,451,412,0.1
3178,1054,1344,0.2
3179,62,30,0.1
3180,4578,4587,0.1
3181,1459,4079,0.1
3182,4198,4202,0.1
3183,4423,4503,0.1
3184,734,1623,1.0
3185,2020,3819,0.2
3186,2338,4275,0.1
3187,1764,1890,0.2
3188,3751,4444,0.3
3189,4281,2720,1.0
3190,4973,5223,0.1
3191,3516,3515,0.1
3192,2346,2077,0.6
3193,4279,4206,0.1
3194,2635,2633,-1.0
3195,1594,1997,-0.2
3196,1485,1800,-1.0
3197,4559,4833,0.1
3198,4316,3523,0.1
3199,1279,1288,-1.0
3200,1593,1541,0.1
3201,4760,4697,0.2
3202,4115,3452,0.1
3203,1611,1592,0.1
3204,1769,4583,-1.0
3205,1718,1204,0.2
3206,95,72,0.1
3207,2338,2432,0.1
3208,347,368,0.1
3209,2077,4821,-0.1
3210,1310,3135,0.1
3211,98,2960,-1.0
3212,3275,4206,0.5
3213,1698,1710,-1.0
3214,3391,313,0.1
3215,3185,2247,0.1
3216,2032,18,1.0
3217,5314,5329,0.1
3218,2254,1748,0.1
3219,864,1306,0.3
3220,26,5744,0.1
3221,2876,1459,0.1
3222,1531,1512,0.1
3223,3819,4672,0.2
3224,5158,1603,0.4
3225,3257,1521,0.1
3226,1764,1357,0.1
3227,1679,3020,0.1
3228,3523,4316,0.2
3229,1981,3456,0.2
3230,1,128,0.8
3231,2498,2496,-1.0
3232,1522,500,0.4
3233,805,1012,0.1
3234,4571,4585,0.1
3235,3593,3688,0.1
3236,1764,3248,0.1
3237,2020,1512,0.1
3238,1329,379,0.3
3239,2472,98,0.1
3240,1981,3681,-1.0
3241,2077,5229,-0.1
3242,4299,3787,-0.1
3243,3631,5411,1.0
3244,821,729,0.1
3245,3518,505,0.2
3246,2097,2098,0.3
3247,4592,4598,0.1
3248,4945,4604,0.2
3249,1981,2780,0.2
3250,3910,2938,0.3
3251,302,1053,0.4
3252,2074,1797,0.1
3253,3757,26,0.1
3254,1998,10,0.2
3255,3173,2354,0.5
3256,4092,4894,-1.0
3257,26,1600,0.1
3258,1293,3898,0.1
3259,3621,2587,0.4
3260,3116,4092,0.1
3261,1764,3958,-0.8
3262,1541,1700,0.1
3263,59,60,0.8
3264,1655,1354,0.1
3265,2182,2181,0.1
3266,26,3541,0.1
3267,3379,5406,0.1
3268,1800,1867,0.1
3269,4276,240,0.3
3270,1694,1698,0.1
3271,2077,2301,0.1
3272,4423,3354,0.1
3273,5456,5466,0.1
3274,4905,4841,0.1
3275,3060,977,0.1
3276,2256,2264,1.0
3277,2077,5079,-1.0
3278,3960,514,0.1
3279,1814,1512,0.1
3280,55,0,0.2
3281,4603,864,0.1
3282,1293,4354,0.1
3283,2007,2065,0.2
3284,4056,4604,0.2
3285,428,594,0.1
3286,3763,4206,0.1
3287,1352,2587,0.5
3288,3258,977,0.3
3289,4235,3751,0.1
3290,1998,2902,-1.0
3291,867,3,0.5
3292,321,2203,0.1
3293,35,1465,0.1
3294,3716,4653,-1.0
3295,2839,2669,-1.0
3296,1788,26,0.1
3297,4277,1853,0.1
3298,163,597,0.2
3299,5134,2778,0.1
3300,2503,2483,0.1
3301,2418,4790,0.1
3302,315,98,0.1
3303,4466,2587,0.1
3304,1921,1290,-0.1
3305,3751,3898,0.2
3306,1500,2077,0.1
3307,4219,1293,0.2
3308,3566,4039,0.4
3309,2890,2338,0.2
3310,4471,1310,0.1
3311,3772,3775,0.1
3312,3649,3751,0.1
3313,1449,26,0.2
3314,1764,1925,0.1
3315,2020,2616,-1.0
3316,3733,4206,0.3
3317,505,1673,-0.1
3318,1907,3328,0.1
3319,3062,4663,0.1
3320,1571,2423,0.1
3321,26,2924,0.1
3322,1275,4034,0.4
3323,264,313,0.1
3324,1293,1275,0.6
3325,688,490,0.1
3326,3356,441,0.3
3327,1773,264,0.6
3328,2778,2974,0.1
3329,3932,3416,0.1
3330,4206,977,0.6
3331,3062,4200,0.1
3332,3751,5527,0.1
3333,510,2349,0.1
3334,10,385,0.2
3335,2119,1160,0.5
3336,3523,2727,0.1
3337,1072,1063,0.1
3338,507,864,0.1
3339,3814,4274,0.1
3340,1853,264,1.0
3341,3801,2328,0.2
3342,2699,3627,0.2
3343,3549,3622,0.1
3344,510,84,0.1
3345,4182,3838,0.1
3346,98,2819,-0.2
3347,290,59,0.3
3348,3523,41,1.0
3349,3151,3150,0.2
3350,334,505,0.2
3351,864,3391,0.1
3352,632,557,0.1
3353,977,2587,0.7
3354,1764,3474,0.1
3355,4740,4757,0.1
3356,3684,2338,-1.0
3357,893,791,0.7
3358,1360,3523,0.1
3359,1321,2644,-1.0
3360,5378,4833,0.1
3361,4768,86,0.1
3362,541,591,0.1
3363,3903,4092,0.6
3364,3921,2328,0.1
3365,2545,3413,0.1
3366,26,4746,0.1
3367,3075,2587,0.1
3368,3908,4092,0.2
3369,606,359,0.1
3370,35,3378,0.2
3371,4039,864,0.1
3372,5870,4123,0.1
3373,2514,2577,0.1
3374,4408,4316,0.2
3375,1764,3186,0.1
3376,4107,3150,0.5
3377,1383,1271,0.1
3378,4210,3168,0.1
3379,1293,4358,0.1
3380,56,94,0.1
3381,26,4287,0.1
3382,4604,2273,0.1
3383,4689,4812,0.1
3384,3751,3760,0.1
3385,3577,3720,0.1
3386,3190,3204,0.1
3387,3838,2710,0.1
3388,1122,1027,0.1
3389,4444,5096,-1.0
3390,2214,3658,0.8
3391,2804,1907,0.1
3392,155,42,0.1
3393,902,862,0.2
3394,2580,202,0.1
3395,1369,2207,0.1
3396,1629,1687,0.1
3397,1585,1673,0.2
3398,44,38,0.2
3399,2839,2962,-1.0
3400,3264,3306,0.1
3401,4499,4316,0.3
3402,2302,2696,-1.0
3403,1521,1486,0.2
3404,1344,1453,0.1
3405,1354,2094,0.2
3406,2764,1981,1.0
3407,30,2041,0.1
3408,2077,5279,-0.1
3409,1181,506,0.1
3410,4947,4945,0.1
3411,1344,1571,0.2
3412,4545,3743,0.2
